round, nodes, instance, generation, time, cost
0,150, 4, 0, 0.0004145, 1886.78
0,150, 4, 1, 0.425537, 1162.71
0,150, 4, 2, 0.842316, 890.442
0,150, 4, 3, 1.24129, 814.635
0,150, 4, 4, 1.63625, 714.308
0,150, 4, 5, 2.02077, 667.471
0,150, 4, 6, 2.39551, 654.715
0,150, 4, 7, 2.78191, 590.713
0,150, 4, 8, 3.19209, 584.84
0,150, 4, 9, 3.61787, 545.765
0,150, 4, 10, 4.01247, 548.891
0,150, 4, 11, 4.43587, 528.59
0,150, 4, 12, 4.85674, 506.783
0,150, 4, 13, 5.36889, 501.881
0,150, 4, 14, 5.80043, 502.415
0,150, 4, 15, 6.21621, 487.006
0,150, 4, 16, 6.60137, 491.244
0,150, 4, 17, 6.98761, 491.728
0,150, 4, 18, 7.41494, 472.355
0,150, 4, 19, 7.78408, 465.689
0,150, 4, 20, 8.17381, 464.356
0,150, 4, 21, 8.59796, 452.72
0,150, 4, 22, 9.00598, 431.208
0,150, 4, 23, 9.3904, 445.544
0,150, 4, 24, 9.80473, 434.195
0,150, 4, 25, 10.1965, 420.976
0,150, 4, 26, 10.6042, 416.052
0,150, 4, 27, 11.0106, 412.814
0,150, 4, 28, 11.4001, 410.983
0,150, 4, 29, 11.8266, 404.632
0,150, 4, 30, 12.2301, 408.221
0,150, 4, 31, 12.6284, 413.621
0,150, 4, 32, 13.0394, 401.357
0,150, 4, 33, 13.4259, 398.466
0,150, 4, 34, 13.7868, 403.821
0,150, 4, 35, 14.1501, 404.521
0,150, 4, 36, 14.543, 405.922
0,150, 4, 37, 14.9789, 428.412
0,150, 4, 38, 15.4103, 425.326
0,150, 4, 39, 15.8211, 433.515
0,150, 4, 40, 16.2263, 422.387
0,150, 4, 41, 16.5924, 431.548
0,150, 4, 42, 16.9533, 427.433
0,150, 4, 43, 17.3652, 425.544
0,150, 4, 44, 17.7452, 421.223
0,150, 4, 45, 18.1374, 411.976
0,150, 4, 46, 18.5638, 422.189
0,150, 4, 47, 18.9821, 413.353
0,150, 4, 48, 19.4234, 397.375
0,150, 4, 49, 19.8621, 384.282
0,150, 4, 50, 20.2225, 390.927
0,150, 4, 51, 20.6083, 418.007
0,150, 4, 52, 21.0078, 421.797
0,150, 4, 53, 21.4057, 408.28
0,150, 4, 54, 21.7924, 401.311
0,150, 4, 55, 22.1658, 418.067
0,150, 4, 56, 22.5953, 406.871
0,150, 4, 57, 22.9972, 385.67
0,150, 4, 58, 23.4313, 400.932
0,150, 4, 59, 23.8034, 380.6
0,150, 4, 60, 24.1951, 411.748
0,150, 4, 61, 24.5913, 426.316
0,150, 4, 62, 25.0466, 416.445
0,150, 4, 63, 25.4636, 414.7
0,150, 4, 64, 25.8565, 406.437
0,150, 4, 65, 26.2562, 393.791
0,150, 4, 66, 26.6744, 399.982
0,150, 4, 67, 27.0585, 414.508
0,150, 4, 68, 27.4544, 400.611
0,150, 4, 69, 27.8283, 410.467
0,150, 4, 70, 28.2533, 400.56
0,150, 4, 71, 28.6884, 403.528
0,150, 4, 72, 29.0658, 394.226
0,150, 4, 73, 29.494, 401.08
0,150, 4, 74, 29.8869, 395.699
0,150, 4, 75, 30.3067, 406.615
0,150, 4, 76, 30.7212, 418.37
0,150, 4, 77, 31.1285, 406.006
0,150, 4, 78, 31.5369, 403.22
0,150, 4, 79, 31.9736, 398.56
0,150, 4, 80, 32.4037, 398.144
0,150, 4, 81, 32.7889, 401.93
0,150, 4, 82, 33.1997, 397.489
0,150, 4, 83, 33.5942, 393.506
0,150, 4, 84, 34.0115, 415.128
0,150, 4, 85, 34.406, 412.339
0,150, 4, 86, 34.7821, 416.792
0,150, 4, 87, 35.1578, 413.376
0,150, 4, 88, 35.543, 420.475
0,150, 4, 89, 35.9134, 426.371
0,150, 4, 90, 36.3071, 435.374
0,150, 4, 91, 36.7176, 423.245
0,150, 4, 92, 37.1331, 428.819
0,150, 4, 93, 37.5309, 447.321
0,150, 4, 94, 37.9028, 440.07
0,150, 4, 95, 38.3105, 442.497
0,150, 4, 96, 38.7014, 417.419
0,150, 4, 97, 39.0531, 428.45
0,150, 4, 98, 39.4393, 425.022
0,150, 4, 99, 39.8411, 438.335
0,150, 4, 100, 40.2435, 432.436
0,150, 4, 101, 40.6367, 427.916
0,150, 4, 102, 41.0399, 432.978
0,150, 4, 103, 41.4298, 420.83
0,150, 4, 104, 41.8371, 406.148
0,150, 4, 105, 42.2193, 383.597
0,150, 4, 106, 42.6157, 413.264
0,150, 4, 107, 43.0208, 418.685
0,150, 4, 108, 43.4181, 401.043
0,150, 4, 109, 43.8195, 409.109
0,150, 4, 110, 44.1895, 408.828
0,150, 4, 111, 44.5385, 413.512
0,150, 4, 112, 44.949, 419.484
0,150, 4, 113, 45.3247, 412.047
0,150, 4, 114, 45.7617, 404.596
0,150, 4, 115, 46.1468, 405.44
0,150, 4, 116, 46.5247, 398.689
0,150, 4, 117, 46.9032, 392.897
0,150, 4, 118, 47.2911, 394.842
0,150, 4, 119, 47.6916, 382.976
0,150, 4, 120, 48.0939, 379.688
0,150, 4, 121, 48.5181, 375.663
0,150, 4, 122, 48.9334, 386.629
0,150, 4, 123, 49.327, 389.322
0,150, 4, 124, 49.7443, 385.661
0,150, 4, 125, 50.0991, 394.221
0,150, 4, 126, 50.5137, 390.61
0,150, 4, 127, 50.8957, 409.58
0,150, 4, 128, 51.3419, 398.976
0,150, 4, 129, 51.7573, 405.058
0,150, 4, 130, 52.1348, 407.693
0,150, 4, 131, 52.5826, 394.903
0,150, 4, 132, 52.9797, 390.874
0,150, 4, 133, 53.3631, 389.383
0,150, 4, 134, 53.7846, 381.738
0,150, 4, 135, 54.1974, 385.593
0,150, 4, 136, 54.5835, 395.488
0,150, 4, 137, 54.9642, 383.991
0,150, 4, 138, 55.3558, 374.459
0,150, 4, 139, 55.7533, 373.521
0,150, 4, 140, 56.1756, 371.032
0,150, 4, 141, 56.5935, 370.067
0,150, 4, 142, 57.0043, 367.956
0,150, 4, 143, 57.4248, 363.591
0,150, 4, 144, 57.822, 393.64
0,150, 4, 145, 58.2036, 390.052
0,150, 4, 146, 58.5831, 388.421
0,150, 4, 147, 58.9957, 404.294
0,150, 4, 148, 59.3871, 408.142
0,150, 4, 149, 59.7757, 422.345
0,150, 4, 150, 60.1812, 441.077
0,150, 4, 151, 60.5815, 429.217
0,150, 4, 152, 60.9542, 409.226
0,150, 4, 153, 61.3571, 404.103
0,150, 4, 154, 61.8086, 401.704
0,150, 4, 155, 62.2185, 396.657
0,150, 4, 156, 62.5936, 397.79
0,150, 4, 157, 62.9971, 408.852
0,150, 4, 158, 63.424, 420.678
0,150, 4, 159, 63.822, 421.408
0,150, 4, 160, 64.2509, 417.743
0,150, 4, 161, 64.6716, 420.3
0,150, 4, 162, 65.1114, 420.12
0,150, 4, 163, 65.5093, 420.935
0,150, 4, 164, 65.8992, 441.552
0,150, 4, 165, 66.2626, 430.087
0,150, 4, 166, 66.6624, 427.478
0,150, 4, 167, 67.0987, 439.989
0,150, 4, 168, 67.5239, 434.319
0,150, 4, 169, 67.9226, 435.422
0,150, 4, 170, 68.3316, 412.381
0,150, 4, 171, 68.7591, 397.556
0,150, 4, 172, 69.2032, 395.246
0,150, 4, 173, 69.5766, 418.125
0,150, 4, 174, 69.9632, 418.814
0,150, 4, 175, 70.3596, 423.958
0,150, 4, 176, 70.7778, 416.537
0,150, 4, 177, 71.1808, 417.102
0,150, 4, 178, 71.6119, 398.951
0,150, 4, 179, 72.0716, 388.05
0,150, 4, 180, 72.5193, 378.645
0,150, 4, 181, 72.9357, 375.308
0,150, 4, 182, 73.3206, 401.058
0,150, 4, 183, 73.7309, 396.577
0,150, 4, 184, 74.1076, 407.74
0,150, 4, 185, 74.494, 420.758
0,150, 4, 186, 74.8637, 417.432
0,150, 4, 187, 75.2924, 411.955
0,150, 4, 188, 75.6442, 414.658
0,150, 4, 189, 76.0387, 414.115
0,150, 4, 190, 76.4677, 409.302
0,150, 4, 191, 76.9017, 402.692
0,150, 4, 192, 77.3173, 401.85
0,150, 4, 193, 77.7278, 403.083
0,150, 4, 194, 78.1102, 399.684
0,150, 4, 195, 78.4758, 391.387
0,150, 4, 196, 78.8754, 396.733
0,150, 4, 197, 79.2701, 388.857
0,150, 4, 198, 79.7116, 405.494
0,150, 4, 199, 80.1308, 409.128
0,150, 4, 200, 80.5197, 405.518
0,150, 4, 201, 80.9305, 379.374
0,150, 4, 202, 81.3381, 369.165
0,150, 4, 203, 81.7584, 355.845
0,150, 4, 204, 82.1491, 353.027
0,150, 4, 205, 82.5699, 387.362
0,150, 4, 206, 82.9486, 390.288
0,150, 4, 207, 83.3408, 396.154
0,150, 4, 208, 83.7652, 383.892
0,150, 4, 209, 84.1914, 386.48
0,150, 4, 210, 84.5938, 405.519
0,150, 4, 211, 85.0329, 391.268
0,150, 4, 212, 85.4325, 399.631
0,150, 4, 213, 85.8155, 401.777
0,150, 4, 214, 86.2139, 376.829
0,150, 4, 215, 86.6049, 410.78
0,150, 4, 216, 87.0021, 418.679
0,150, 4, 217, 87.3734, 416.558
0,150, 4, 218, 87.7666, 411.992
0,150, 4, 219, 88.1743, 408.45
0,150, 4, 220, 88.5352, 411.055
0,150, 4, 221, 88.9329, 432.68
0,150, 4, 222, 89.3381, 418.826
0,150, 4, 223, 89.7102, 405.728
0,150, 4, 224, 90.1181, 429.078
0,150, 4, 225, 90.5849, 423.769
0,150, 4, 226, 91.0129, 424.362
0,150, 4, 227, 91.3939, 413.987
0,150, 4, 228, 91.8207, 417.19
0,150, 4, 229, 92.2374, 409.75
0,150, 4, 230, 92.633, 407.601
0,150, 4, 231, 93.0524, 406.921
0,150, 4, 232, 93.4667, 392.695
0,150, 4, 233, 93.8679, 395.469
0,150, 4, 234, 94.2819, 379.698
0,150, 4, 235, 94.6608, 384.277
0,150, 4, 236, 95.0732, 417.01
0,150, 4, 237, 95.508, 412.526
0,150, 4, 238, 95.8571, 414.497
0,150, 4, 239, 96.2567, 426.18
0,150, 4, 240, 96.6717, 440.026
0,150, 4, 241, 97.0749, 426.604
0,150, 4, 242, 97.493, 418.1
0,150, 4, 243, 97.9148, 422.287
0,150, 4, 244, 98.3108, 445.396
0,150, 4, 245, 98.6661, 422.646
0,150, 4, 246, 99.0685, 425.992
0,150, 4, 247, 99.465, 426.759
0,150, 4, 248, 99.881, 431.95
0,150, 4, 249, 100.266, 421.856
0,150, 4, 250, 100.637, 439.102
0,150, 4, 251, 101.036, 439.538
0,150, 4, 252, 101.41, 438.776
0,150, 4, 253, 101.87, 440.938
0,150, 4, 254, 102.294, 445.073
0,150, 4, 255, 102.677, 446.464
0,150, 4, 256, 103.025, 427.579
0,150, 4, 257, 103.434, 437.779
0,150, 4, 258, 103.827, 436.248
0,150, 4, 259, 104.23, 433
0,150, 4, 260, 104.638, 442.009
0,150, 4, 261, 105.033, 433.201
0,150, 4, 262, 105.469, 427.087
0,150, 4, 263, 105.9, 431.37
0,150, 4, 264, 106.294, 428.421
0,150, 4, 265, 106.685, 431.612
0,150, 4, 266, 107.107, 431.126
0,150, 4, 267, 107.496, 429.967
0,150, 4, 268, 107.888, 429.145
0,150, 4, 269, 108.31, 423.936
0,150, 4, 270, 108.735, 424.941
0,150, 4, 271, 109.143, 423.418
0,150, 4, 272, 109.545, 423.916
0,150, 4, 273, 109.962, 427.903
0,150, 4, 274, 110.335, 435.559
0,150, 4, 275, 110.715, 427.689
0,150, 4, 276, 111.133, 408.644
0,150, 4, 277, 111.52, 413.088
0,150, 4, 278, 111.916, 413.219
0,150, 4, 279, 112.311, 413.205
0,150, 4, 280, 112.681, 405.885
0,150, 4, 281, 113.082, 407.105
0,150, 4, 282, 113.501, 400.582
0,150, 4, 283, 113.894, 397.71
0,150, 4, 284, 114.299, 395.343
0,150, 4, 285, 114.704, 389.486
0,150, 4, 286, 115.111, 417.424
0,150, 4, 287, 115.523, 405.23
0,150, 4, 288, 115.906, 413.441
0,150, 4, 289, 116.296, 412.99
0,150, 4, 290, 116.698, 401.469
0,150, 4, 291, 117.099, 389.077
0,150, 4, 292, 117.504, 371.692
0,150, 4, 293, 117.895, 392.505
0,150, 4, 294, 118.293, 385.192
0,150, 4, 295, 118.688, 380.663
0,150, 4, 296, 119.06, 375.628
0,150, 4, 297, 119.471, 385.773
0,150, 4, 298, 119.867, 385.51
0,150, 4, 299, 120.277, 396.191
0,150, 4, 300, 120.669, 382.747
0,150, 4, 301, 121.119, 388.563
0,150, 4, 302, 121.503, 418.017
0,150, 4, 303, 121.928, 402.235
0,150, 4, 304, 122.297, 416.19
0,150, 4, 305, 122.71, 405.341
0,150, 4, 306, 123.144, 380.229
0,150, 4, 307, 123.526, 401.614
0,150, 4, 308, 123.945, 398.115
0,150, 4, 309, 124.321, 386.134
0,150, 4, 310, 124.71, 395.966
0,150, 4, 311, 125.132, 413.892
0,150, 4, 312, 125.538, 399.567
0,150, 4, 313, 125.914, 409.259
0,150, 4, 314, 126.346, 408.579
0,150, 4, 315, 126.763, 409.987
0,150, 4, 316, 127.178, 418.284
0,150, 4, 317, 127.559, 415.527
0,150, 4, 318, 127.952, 410.885
0,150, 4, 319, 128.359, 400.871
0,150, 4, 320, 128.802, 411.045
0,150, 4, 321, 129.209, 412.406
0,150, 4, 322, 129.645, 419.029
0,150, 4, 323, 130.028, 425.411
0,150, 4, 324, 130.406, 433.186
0,150, 4, 325, 130.831, 431.061
0,150, 4, 326, 131.237, 430.268
0,150, 4, 327, 131.668, 410.669
0,150, 4, 328, 132.085, 402.454
0,150, 4, 329, 132.499, 411.736
0,150, 4, 330, 132.878, 389.607
0,150, 4, 331, 133.298, 408.011
0,150, 4, 332, 133.713, 410.107
0,150, 4, 333, 134.094, 412.751
0,150, 4, 334, 134.482, 403.83
0,150, 4, 335, 134.909, 404.902
0,150, 4, 336, 135.33, 406.519
0,150, 4, 337, 135.742, 394.206
0,150, 4, 338, 136.311, 395.483
0,150, 4, 339, 136.761, 405.075
0,150, 4, 340, 137.21, 408.967
0,150, 4, 341, 137.605, 411.417
0,150, 4, 342, 137.982, 401.284
0,150, 4, 343, 138.377, 391.336
0,150, 4, 344, 138.846, 397.408
0,150, 4, 345, 139.249, 399.364
0,150, 4, 346, 139.698, 394.691
0,150, 4, 347, 140.128, 413.687
0,150, 4, 348, 140.538, 416.44
0,150, 4, 349, 140.936, 423.784
0,150, 4, 350, 141.335, 430.723
0,150, 4, 351, 141.734, 393.084
0,150, 4, 352, 142.151, 424.218
0,150, 4, 353, 142.608, 417.528
0,150, 4, 354, 142.995, 402.185
0,150, 4, 355, 143.367, 398.246
0,150, 4, 356, 143.817, 388.707
0,150, 4, 357, 144.221, 396.068
0,150, 4, 358, 144.613, 393.584
0,150, 4, 359, 144.995, 384.498
0,150, 4, 360, 145.386, 390.91
0,150, 4, 361, 145.78, 408.144
0,150, 4, 362, 146.225, 400.935
0,150, 4, 363, 146.631, 399.127
0,150, 4, 364, 147.041, 402.356
0,150, 4, 365, 147.452, 407.67
0,150, 4, 366, 147.863, 397.146
0,150, 4, 367, 148.25, 414.155
0,150, 4, 368, 148.674, 392.364
0,150, 4, 369, 149.075, 388.934
0,150, 4, 370, 149.455, 391.98
0,150, 4, 371, 149.87, 388.429
0,150, 4, 372, 150.266, 387.531
0,150, 4, 373, 150.703, 384.559
0,150, 4, 374, 151.117, 402.145
0,150, 4, 375, 151.532, 400.243
0,150, 4, 376, 151.946, 409.217
0,150, 4, 377, 152.389, 403.624
0,150, 4, 378, 152.777, 411.804
0,150, 4, 379, 153.162, 408.073
0,150, 4, 380, 153.605, 409.71
0,150, 4, 381, 153.973, 405.064
0,150, 4, 382, 154.399, 398.945
0,150, 4, 383, 154.781, 404.127
0,150, 4, 384, 155.179, 399.673
0,150, 4, 385, 155.584, 384.847
0,150, 4, 386, 156, 393.09
0,150, 4, 387, 156.408, 385.323
0,150, 4, 388, 156.797, 392.211
0,150, 4, 389, 157.239, 389.875
0,150, 4, 390, 157.646, 400.625
0,150, 4, 391, 158.043, 390.371
0,150, 4, 392, 158.445, 399.97
0,150, 4, 393, 158.867, 404.599
0,150, 4, 394, 159.267, 411.707
0,150, 4, 395, 159.662, 407.418
0,150, 4, 396, 160.065, 403.984
0,150, 4, 397, 160.478, 399.228
0,150, 4, 398, 160.849, 405.068
0,150, 4, 399, 161.254, 397.016
0,150, 4, 400, 161.704, 398.369
0,150, 4, 401, 162.088, 398.911
0,150, 4, 402, 162.496, 391.731
0,150, 4, 403, 162.936, 379.352
0,150, 4, 404, 163.358, 384.996
0,150, 4, 405, 163.755, 387.646
0,150, 4, 406, 164.166, 384.115
0,150, 4, 407, 164.547, 392.53
0,150, 4, 408, 164.952, 395.642
0,150, 4, 409, 165.347, 401.847
0,150, 4, 410, 165.756, 380.671
0,150, 4, 411, 166.211, 388.745
0,150, 4, 412, 166.635, 379.223
0,150, 4, 413, 167.036, 389.752
0,150, 4, 414, 167.448, 398.45
0,150, 4, 415, 167.845, 391.478
0,150, 4, 416, 168.267, 410.376
0,150, 4, 417, 168.679, 406.72
0,150, 4, 418, 169.101, 385.603
0,150, 4, 419, 169.512, 398.625
0,150, 4, 420, 169.922, 386.26
0,150, 4, 421, 170.342, 382.258
0,150, 4, 422, 170.757, 371.932
0,150, 4, 423, 171.171, 394.763
0,150, 4, 424, 171.58, 384.24
0,150, 4, 425, 172.05, 397.944
0,150, 4, 426, 172.479, 408.231
0,150, 4, 427, 172.907, 407.484
0,150, 4, 428, 173.302, 413.615
0,150, 4, 429, 173.717, 391.43
0,150, 4, 430, 174.143, 413.6
0,150, 4, 431, 174.573, 412.527
0,150, 4, 432, 174.981, 406.209
0,150, 4, 433, 175.365, 422.509
0,150, 4, 434, 175.777, 399.726
0,150, 4, 435, 176.192, 396.643
0,150, 4, 436, 176.605, 377.233
0,150, 4, 437, 177.049, 373.343
0,150, 4, 438, 177.434, 394.432
0,150, 4, 439, 177.844, 392.77
0,150, 4, 440, 178.243, 390.046
0,150, 4, 441, 178.63, 385.519
0,150, 4, 442, 179.042, 385.432
0,150, 4, 443, 179.491, 405.632
0,150, 4, 444, 179.849, 399.685
0,150, 4, 445, 180.283, 399.941
0,150, 4, 446, 180.635, 391.141
0,150, 4, 447, 181.025, 400.178
0,150, 4, 448, 181.423, 414.72
0,150, 4, 449, 181.847, 431.91
0,150, 4, 450, 182.23, 425.853
0,150, 4, 451, 182.584, 418.922
0,150, 4, 452, 183.02, 408.425
0,150, 4, 453, 183.637, 402.426
0,150, 4, 454, 184.095, 418.811
0,150, 4, 455, 184.626, 416.391
0,150, 4, 456, 185.15, 415.781
0,150, 4, 457, 185.661, 401.852
0,150, 4, 458, 186.197, 396.872
0,150, 4, 459, 186.831, 410.676
0,150, 4, 460, 187.245, 405.938
0,150, 4, 461, 187.679, 392.962
0,150, 4, 462, 188.113, 400.968
0,150, 4, 463, 188.5, 399.127
0,150, 4, 464, 188.911, 415.942
0,150, 4, 465, 189.323, 407.337
0,150, 4, 466, 189.731, 411.532
0,150, 4, 467, 190.112, 411.434
0,150, 4, 468, 190.527, 417.051
0,150, 4, 469, 190.936, 401.872
0,150, 4, 470, 191.341, 402.752
0,150, 4, 471, 191.697, 404.738
0,150, 4, 472, 192.082, 396.599
0,150, 4, 473, 192.478, 421.028
0,150, 4, 474, 192.853, 408.979
0,150, 4, 475, 193.219, 417.508
0,150, 4, 476, 193.626, 416.496
0,150, 4, 477, 194.045, 390.285
0,150, 4, 478, 194.449, 393.175
0,150, 4, 479, 194.807, 399.073
0,150, 4, 480, 195.201, 400.223
0,150, 4, 481, 195.613, 427.947
0,150, 4, 482, 196.019, 423.435
0,150, 4, 483, 196.462, 413.16
0,150, 4, 484, 196.873, 397.127
0,150, 4, 485, 197.306, 415.83
0,150, 4, 486, 197.701, 412.047
0,150, 4, 487, 198.119, 418.752
0,150, 4, 488, 198.531, 410.127
0,150, 4, 489, 198.913, 422.769
0,150, 4, 490, 199.311, 418.086
0,150, 4, 491, 199.702, 415.834
0,150, 4, 492, 200.154, 408.87
0,150, 4, 493, 200.588, 415.862
0,150, 4, 494, 200.998, 407.941
0,150, 4, 495, 201.412, 415.552
0,150, 4, 496, 201.816, 417.506
0,150, 4, 497, 202.219, 423.262
0,150, 4, 498, 202.618, 409.533
0,150, 4, 499, 203.007, 420.158
0,150, 4, 500, 203.462, 414.862
0,150, 4, 501, 203.85, 394.716
0,150, 4, 502, 204.265, 380.156
0,150, 4, 503, 204.692, 362.364
0,150, 4, 504, 205.102, 383.943
0,150, 4, 505, 205.529, 394.247
0,150, 4, 506, 205.948, 371.02
0,150, 4, 507, 206.329, 397.611
0,150, 4, 508, 206.702, 384.995
0,150, 4, 509, 207.092, 404.267
0,150, 4, 510, 207.498, 403.142
0,150, 4, 511, 207.928, 399.169
0,150, 4, 512, 208.304, 387.364
0,150, 4, 513, 208.71, 382.363
0,150, 4, 514, 209.102, 409.852
0,150, 4, 515, 209.484, 416.635
0,150, 4, 516, 209.86, 419.8
0,150, 4, 517, 210.251, 427.234
0,150, 4, 518, 210.668, 427.828
0,150, 4, 519, 211.047, 436.313
